,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131
0,0.6626527905464172,0.026404261589050293,-0.3902406394481659,0.9990941286087036,0.6792460083961487,0.019918203353881836,-0.3822682201862335,0.9979649782180786,0.6853545904159546,0.020566582679748535,-0.38242167234420776,0.9979221224784851,0.6904723644256592,0.02042365074157715,-0.38250142335891724,0.9982819557189941,0.6572099328041077,0.015616953372955322,-0.367136687040329,0.9971029162406921,0.6466317772865295,0.014133691787719727,-0.3672000765800476,0.9966598749160767,0.6435892581939697,0.014700829982757568,-0.3673929274082184,0.9968591928482056,0.7030822038650513,0.017822444438934326,-0.27782368659973145,0.9982613921165466,0.6429476737976074,0.019330084323883057,-0.2084348201751709,0.9957719445228577,0.6784874200820923,0.03576350212097168,-0.3466280400753021,0.9997020363807678,0.6586585640907288,0.033892035484313965,-0.326897531747818,0.9993453621864319,0.7657331228256226,0.1329270601272583,-0.22987894713878632,0.9999586343765259,0.6171945929527283,0.1441400945186615,-0.05583570525050163,0.9997671246528625,0.7791976928710938,0.32862165570259094,-0.24664290249347687,0.992344319820404,0.5820439457893372,0.32557228207588196,0.07304145395755768,0.9381504058837891,0.7230348587036133,0.47021254897117615,-0.4352784752845764,0.9900566935539246,0.5494869351387024,0.4955306053161621,-0.05277104303240776,0.9348044395446777,0.7107440829277039,0.5213977098464966,-0.49844521284103394,0.9798569083213806,0.5453744530677795,0.5427537560462952,-0.0865553617477417,0.8976758122444153,0.6923540830612183,0.5138036012649536,-0.5298256278038025,0.9798781871795654,0.5508396625518799,0.5433425903320312,-0.14844515919685364,0.9042319655418396,0.6927551627159119,0.49991801381111145,-0.44684648513793945,0.9708319902420044,0.5549113750457764,0.5291231870651245,-0.07974141836166382,0.8937907814979553,0.7347479462623596,0.4986664950847626,-0.026507282629609108,0.9996683597564697,0.6355972290039062,0.4901217818260193,0.026486936956644058,0.9994662404060364,0.7762060761451721,0.7742071151733398,-0.12231247127056122,0.9850569367408752,0.5658891797065735,0.7483425140380859,-0.01761723682284355,0.9882153272628784,0.8113632202148438,0.989902138710022,0.1698552966117859,0.9667373299598694,0.5203425884246826,0.9554015398025513,0.23832359910011292,0.9679475426673889,0.7990044355392456,1.0145634412765503,0.18594993650913239,0.7337465882301331,0.5234338045120239,0.9771755337715149,0.25366532802581787,0.7340818643569946,0.8357032537460327,1.0657012462615967,-0.022818049415946007,0.9140067100524902,0.5033619999885559,1.0208048820495605,0.054741211235523224,0.9277231097221375
1,0.6537314057350159,0.28447332978248596,-0.8650256395339966,0.9991434216499329,0.6641653180122375,0.2657826840877533,-0.8952984809875488,0.9981204867362976,0.6698176860809326,0.2632491886615753,-0.8951684832572937,0.9980807304382324,0.6753588914871216,0.2608846426010132,-0.8953022956848145,0.9984075427055359,0.6486595869064331,0.26791828870773315,-0.8919868469238281,0.9973365664482117,0.6428594589233398,0.26693540811538696,-0.8923081159591675,0.996931254863739,0.6388496160507202,0.2659344971179962,-0.8925566673278809,0.9971184134483337,0.6887527704238892,0.2391691952943802,-0.8232908248901367,0.9983735084533691,0.6347803473472595,0.24600841104984283,-0.8072416186332703,0.996172308921814,0.6641789078712463,0.28322094678878784,-0.8160130381584167,0.9996986985206604,0.6486719846725464,0.28530725836753845,-0.8123453259468079,0.9993746280670166,0.7422831654548645,0.2473195493221283,-0.6138628721237183,0.999882161617279,0.5893943309783936,0.25942546129226685,-0.5929569602012634,0.9997703433036804,0.7528554797172546,0.3286439776420593,-0.6993757486343384,0.9825665354728699,0.5765118598937988,0.3777259290218353,-0.3173261284828186,0.9297211766242981,0.7131298780441284,0.2881012558937073,-0.9443293809890747,0.9697262048721313,0.5529967546463013,0.49969810247421265,-0.09998758882284164,0.9087958931922913,0.7057707905769348,0.27662473917007446,-1.0107996463775635,0.9515171647071838,0.5471788048744202,0.543590784072876,-0.09131063520908356,0.8659075498580933,0.6925057172775269,0.265255868434906,-1.0214354991912842,0.9509164094924927,0.556806743144989,0.543764054775238,-0.14442959427833557,0.8718906044960022,0.6927050352096558,0.2677127718925476,-0.9551736116409302,0.9360873699188232,0.562663733959198,0.5306380391120911,-0.10840985924005508,0.8617115616798401,0.7194770574569702,0.48557665944099426,-0.006470439024269581,0.9996583461761475,0.6194714307785034,0.4870561361312866,0.0065950313583016396,0.9994853734970093,0.7660602331161499,0.7624779939651489,-0.06704427301883698,0.9843611717224121,0.5550609827041626,0.7487915754318237,-0.015955323353409767,0.9870374202728271,0.8082078695297241,0.9877679347991943,0.1695772111415863,0.9683278799057007,0.5187718272209167,0.955415666103363,0.22550523281097412,0.9677020907402039,0.7926445603370667,1.0046452283859253,0.18348538875579834,0.7478488087654114,0.5213028788566589,0.9771319627761841,0.23806211352348328,0.7290722131729126,0.8279725313186646,1.0495936870574951,-0.029630348086357117,0.918054461479187,0.5021275281906128,1.0203850269317627,0.031854622066020966,0.925702691078186
2,0.623039722442627,0.022610478103160858,-0.6254684925079346,0.9991955757141113,0.6351028084754944,-0.0041560763493180275,-0.6215468049049377,0.9982259273529053,0.6416193842887878,-0.004416763782501221,-0.6216554641723633,0.998198390007019,0.6482123136520386,-0.004301500041037798,-0.6217871904373169,0.9985017776489258,0.6194217205047607,-0.002863406203687191,-0.5820130109786987,0.9974851012229919,0.6149638295173645,-0.0026065856218338013,-0.5819046497344971,0.997109591960907,0.609860360622406,-0.0030088191851973534,-0.5819538831710815,0.9972670078277588,0.6640251874923706,0.012600675225257874,-0.5394547581672668,0.9984568357467651,0.6098127365112305,0.01109068002551794,-0.38501033186912537,0.9963207840919495,0.6405160427093506,0.05129670351743698,-0.5978992581367493,0.9997143149375916,0.6184881925582886,0.05209319666028023,-0.5429879426956177,0.9994060397148132,0.7274519801139832,0.14584489166736603,-0.5090945959091187,0.9998907446861267,0.5641264915466309,0.13499926030635834,-0.2853001654148102,0.9997672438621521,0.7270702719688416,0.32736894488334656,-0.33606308698654175,0.9832518696784973,0.55173659324646,0.35886314511299133,-0.15919825434684753,0.92250657081604,0.669818639755249,0.347523033618927,-0.43389779329299927,0.9711949229240417,0.5272884964942932,0.49954769015312195,-0.11510886251926422,0.9005084037780762,0.6537452340126038,0.4010809361934662,-0.4913763999938965,0.9535462856292725,0.5228198766708374,0.5468670129776001,-0.1497908979654312,0.8566471934318542,0.6417504549026489,0.3370417356491089,-0.5334914922714233,0.9530835747718811,0.5289909243583679,0.5468834042549133,-0.21116654574871063,0.86335289478302,0.643656313419342,0.3151092231273651,-0.4482327401638031,0.9385762214660645,0.5350562930107117,0.5323892831802368,-0.1406789869070053,0.8530840277671814,0.6921305656433105,0.47715967893600464,-0.0159254502505064,0.9996604919433594,0.5918631553649902,0.48245206475257874,0.015952834859490395,0.9994806051254272,0.7454248666763306,0.763189435005188,-0.0846799910068512,0.9851346611976624,0.5392831563949585,0.7489521503448486,0.021845731884241104,0.9871707558631897,0.7869572639465332,0.9892728328704834,0.17699740827083588,0.9698616862297058,0.5178556442260742,0.9596002101898193,0.30733370780944824,0.9684112071990967,0.7802836298942566,1.0032299757003784,0.1900298297405243,0.7504087090492249,0.520797610282898,0.9793384075164795,0.32489967346191406,0.7290744781494141,0.8051289319992065,1.0655585527420044,-0.03314182907342911,0.9220055341720581,0.49881353974342346,1.0457314252853394,0.12016236782073975,0.9280404448509216
3,0.6006068587303162,-0.042819079011678696,-0.337074339389801,0.9992624521255493,0.599737286567688,-0.054602380841970444,-0.3432886004447937,0.9983705878257751,0.605209231376648,-0.05534790828824043,-0.34342414140701294,0.9983482360839844,0.6107618808746338,-0.05592101439833641,-0.34354448318481445,0.9986249804496765,0.5880878567695618,-0.05253201723098755,-0.3151659071445465,0.9976829290390015,0.5920225381851196,-0.062042828649282455,-0.3151891231536865,0.9973373413085938,0.5881058573722839,-0.05897856876254082,-0.315328985452652,0.997478187084198,0.6279202699661255,-0.042383212596178055,-0.29678359627723694,0.9985848665237427,0.5844605565071106,-0.03159249573945999,-0.16788648068904877,0.9965999126434326,0.6111262440681458,-0.007474151905626059,-0.31379130482673645,0.999736487865448,0.5947203636169434,-0.0034459081944078207,-0.2765875458717346,0.9994499683380127,0.7010934352874756,0.10734189301729202,-0.2728491723537445,0.9999004602432251,0.5339824557304382,0.10905411839485168,-0.06905564665794373,0.9997788071632385,0.6973255276679993,0.3156334459781647,-0.20062954723834991,0.9842407703399658,0.5093799829483032,0.32410672307014465,0.020370181649923325,0.9242855906486511,0.6503230333328247,0.37012311816215515,-0.30140048265457153,0.97350013256073,0.4977514147758484,0.49576935172080994,-0.07022587954998016,0.9040997624397278,0.6337479948997498,0.4430292248725891,-0.3558639883995056,0.9569391012191772,0.49236565828323364,0.5466892123222351,-0.11184283345937729,0.8608756065368652,0.6171644330024719,0.3520943820476532,-0.396119624376297,0.9565306901931763,0.5009039640426636,0.5458861589431763,-0.16974234580993652,0.8675752878189087,0.6163960695266724,0.34463003277778625,-0.3142847418785095,0.9429306983947754,0.5079160928726196,0.5303006172180176,-0.0979267954826355,0.8573123216629028,0.6628648042678833,0.47641706466674805,-0.017970848828554153,0.9996645450592041,0.5641638040542603,0.4792552888393402,0.017992686480283737,0.9994959831237793,0.7092446088790894,0.7554956674575806,-0.08836434781551361,0.9842087030410767,0.5233204960823059,0.7488899230957031,0.012182684615254402,0.9854379892349243,0.7476142048835754,0.9805082082748413,0.23756885528564453,0.965006411075592,0.5154841542243958,0.9602978229522705,0.3039897680282593,0.9632645845413208,0.7408351898193359,0.996178388595581,0.2598620355129242,0.740645706653595,0.5189083814620972,0.9797572493553162,0.32466989755630493,0.7116726040840149,0.7799423336982727,1.0622931718826294,0.05949818342924118,0.9160328507423401,0.504519522190094,1.0606609582901,0.13064070045948029,0.9210889935493469
4,0.5890586972236633,-0.057503592222929,-0.3764958679676056,0.9993229508399963,0.593131422996521,-0.07589893043041229,-0.373186856508255,0.9985024929046631,0.5989282727241516,-0.0768744945526123,-0.37332791090011597,0.9984842538833618,0.6047446727752686,-0.07772719860076904,-0.37343522906303406,0.998736560344696,0.5786315202713013,-0.07312143594026566,-0.3546849489212036,0.9978679418563843,0.5817927122116089,-0.07272228598594666,-0.35472676157951355,0.9975489377975464,0.5789129734039307,-0.07004449516534805,-0.35487645864486694,0.9976726174354553,0.619336724281311,-0.06410383433103561,-0.2819335162639618,0.9986928701400757,0.5744262337684631,-0.045105986297130585,-0.198931485414505,0.9968366622924805,0.5961592197418213,-0.019424205645918846,-0.33902931213378906,0.9997556209564209,0.5846866369247437,-0.01746423915028572,-0.3143978416919708,0.9994878768920898,0.6904327273368835,0.09332799911499023,-0.2408302277326584,0.9999082684516907,0.529789388179779,0.09638503193855286,-0.0806853175163269,0.9997796416282654,0.6861290335655212,0.3107793927192688,-0.20787374675273895,0.9848540425300598,0.5039117932319641,0.3154783248901367,-0.001603911048732698,0.9203466773033142,0.6455873847007751,0.37881705164909363,-0.35267436504364014,0.9747521877288818,0.49429965019226074,0.49472904205322266,-0.14433859288692474,0.8989636301994324,0.6289599537849426,0.46905919909477234,-0.4160836338996887,0.9582995176315308,0.48378926515579224,0.5466936230659485,-0.19526031613349915,0.854394257068634,0.6079846024513245,0.39659836888313293,-0.4585886597633362,0.95794677734375,0.4991399645805359,0.5460871458053589,-0.25567755103111267,0.8613119125366211,0.6077001690864563,0.37740376591682434,-0.368838369846344,0.9448139667510986,0.507630467414856,0.5302907824516296,-0.17307104170322418,0.8508033156394958,0.6466307640075684,0.4704909026622772,-0.020135613158345222,0.9996616244316101,0.5690978765487671,0.4747753441333771,0.02011578157544136,0.9994929432868958,0.7030075192451477,0.7540073990821838,-0.04105658456683159,0.9837167859077454,0.5186746716499329,0.7482317090034485,0.0495908223092556,0.9839687943458557,0.7384054660797119,0.9810770153999329,0.24688510596752167,0.9634377360343933,0.511658787727356,0.9608952403068542,0.34395676851272583,0.9599949717521667,0.7312678098678589,0.9964671730995178,0.2625839412212372,0.7360635995864868,0.5184611082077026,0.9796618223190308,0.3633880317211151,0.7019755840301514,0.7669984698295593,1.0684889554977417,0.04053333401679993,0.913990318775177,0.48853644728660583,1.0547282695770264,0.1572522521018982,0.9170085787773132
5,0.5926704406738281,-0.050461240112781525,0.028116542845964432,0.999374270439148,0.5978008508682251,-0.07223178446292877,0.002345600165426731,0.9986257553100586,0.5979515314102173,-0.072418212890625,0.002243984956294298,0.998609185218811,0.5978216528892517,-0.0725039467215538,0.0021722204983234406,0.9988391399383545,0.5948765277862549,-0.07212501019239426,0.009576508775353432,0.9980460405349731,0.5952238440513611,-0.07242240011692047,0.009628379717469215,0.9977498650550842,0.5931602120399475,-0.07230588793754578,0.009487633593380451,0.9978582859039307,0.5975785851478577,-0.058421093970537186,-0.07828659564256668,0.99880051612854,0.5892108082771301,-0.05676830932497978,-0.04808693379163742,0.9970901012420654,0.5889344811439514,-0.01707138679921627,0.004680954851210117,0.9997671842575073,0.5927366018295288,-0.016729354858398438,0.013606300577521324,0.9995203614234924,0.568178117275238,0.0869477242231369,-0.15620970726013184,0.999910831451416,0.6041703820228577,0.09220254421234131,-0.05211120843887329,0.9997562170028687,0.605437159538269,0.31068843603134155,-0.21025201678276062,0.979660153388977,0.5472478270530701,0.31374821066856384,-0.053302913904190063,0.8926560282707214,0.5199970006942749,0.4529080092906952,-0.26883137226104736,0.9734358787536621,0.49311670660972595,0.4931875765323639,-0.14793875813484192,0.8769253492355347,0.5196166038513184,0.5215893983840942,-0.3129101097583771,0.9559935927391052,0.4830818772315979,0.5466789603233337,-0.18312034010887146,0.8311585783958435,0.5481719374656677,0.4798744022846222,-0.33006948232650757,0.9551767110824585,0.4983500838279724,0.5460533499717712,-0.22844119369983673,0.8366832733154297,0.5520021915435791,0.4597013592720032,-0.27603477239608765,0.941641628742218,0.506392776966095,0.5294570326805115,-0.16978564858436584,0.8262498378753662,0.6021116971969604,0.4701535105705261,-0.031177422031760216,0.9996432065963745,0.6120072603225708,0.4714650511741638,0.03128846734762192,0.999454915523529,0.6026695966720581,0.7380773425102234,0.018556086346507072,0.9779356122016907,0.6464362144470215,0.7333701252937317,0.09420489519834518,0.9728147387504578,0.5251845121383667,0.9739435315132141,0.14815646409988403,0.962006151676178,0.7179263830184937,0.9721134901046753,0.22044320404529572,0.9530386328697205,0.5342019200325012,0.992169201374054,0.1479644626379013,0.7555305361747742,0.6689326167106628,0.9964253306388855,0.2259797602891922,0.7115181684494019,0.5985060930252075,1.0398976802825928,0.02841566875576973,0.9071565270423889,0.6519559025764465,1.046636700630188,0.1514601856470108,0.8987116813659668
6,0.5837257504463196,-0.04463503882288933,-0.4948951303958893,0.9994235634803772,0.598019540309906,-0.06671198457479477,-0.47780266404151917,0.9987253546714783,0.6032899618148804,-0.06706563383340836,-0.47788411378860474,0.998715341091156,0.6083067655563354,-0.067307248711586,-0.47791939973831177,0.9989237189292908,0.5824546813964844,-0.06581180542707443,-0.4701167643070221,0.9981893301010132,0.5774563550949097,-0.06570996344089508,-0.4701592028141022,0.9979205131530762,0.5718079805374146,-0.0654289647936821,-0.47027093172073364,0.9980136156082153,0.6176465749740601,-0.05438883230090141,-0.3197617530822754,0.9988774061203003,0.5666666626930237,-0.05142134428024292,-0.2892031669616699,0.9972702860832214,0.589807391166687,-0.008840316906571388,-0.4322419762611389,0.9997825026512146,0.5756853818893433,-0.007716014049947262,-0.42281803488731384,0.9995540380477905,0.6456178426742554,0.08777584880590439,-0.21440479159355164,0.9999175071716309,0.5256767868995667,0.09527983516454697,-0.14226731657981873,0.999765932559967,0.6611393690109253,0.29937875270843506,-0.17580999433994293,0.9810224175453186,0.48704829812049866,0.303661048412323,-0.04030138999223709,0.8997149467468262,0.5778976082801819,0.44864892959594727,-0.30661123991012573,0.9750531911849976,0.4712294936180115,0.48771506547927856,-0.17531713843345642,0.8831903338432312,0.5780395269393921,0.5065993666648865,-0.36181408166885376,0.9582363367080688,0.4639386236667633,0.5429947376251221,-0.22362668812274933,0.8381969928741455,0.5938659310340881,0.4771715998649597,-0.40768831968307495,0.9575625061988831,0.47730177640914917,0.5437290668487549,-0.2842397093772888,0.8436782956123352,0.5956952571868896,0.46041223406791687,-0.32396769523620605,0.9446393847465515,0.484128475189209,0.5272907018661499,-0.20274682343006134,0.833263099193573,0.6283093094825745,0.45962807536125183,-0.02293292060494423,0.9996160864830017,0.5500041842460632,0.4604932367801666,0.022902091965079308,0.9994093775749207,0.6534017324447632,0.7354914546012878,-0.023572184145450592,0.9781638383865356,0.5351310968399048,0.7303489446640015,0.023036323487758636,0.9728354215621948,0.6534472107887268,0.9651185870170593,0.2275805026292801,0.9614959359169006,0.551558792591095,0.9648305773735046,0.2643234431743622,0.9514807462692261,0.648452639579773,0.9794847369194031,0.24219365417957306,0.7462109327316284,0.5494494438171387,0.9810022115707397,0.27966731786727905,0.6993419528007507,0.6815911531448364,1.0507677793502808,0.02503427490592003,0.9081070423126221,0.559707760810852,1.0529580116271973,0.10631944984197617,0.8986577391624451
7,0.5951179265975952,-0.04043455794453621,-0.5023471713066101,0.9994767308235168,0.606842041015625,-0.05611225217580795,-0.48327288031578064,0.9988356828689575,0.6117556095123291,-0.0507061593234539,-0.4832833409309387,0.998826801776886,0.6161379218101501,-0.04313245788216591,-0.4833012521266937,0.999013364315033,0.5924597978591919,-0.057180821895599365,-0.4957893490791321,0.9983509182929993,0.5873562693595886,-0.055765945464372635,-0.495840847492218,0.9981096386909485,0.5824982523918152,-0.05258183926343918,-0.49591392278671265,0.9981920123100281,0.6155697107315063,-0.03276779130101204,-0.31739041209220886,0.9989606738090515,0.5686350464820862,-0.038201503455638885,-0.3815532326698303,0.9975112080574036,0.5987690687179565,-0.0035960187669843435,-0.43447360396385193,0.9998002648353577,0.5848057270050049,-0.0008463840931653976,-0.45295047760009766,0.9995942115783691,0.6450217962265015,0.09410100430250168,-0.19493205845355988,0.9999241232872009,0.48738956451416016,0.0967622771859169,-0.24029545485973358,0.9997848272323608,0.6605460047721863,0.29616105556488037,-0.0654677301645279,0.9821417927742004,0.4428417682647705,0.2909114956855774,-0.15236994624137878,0.9091792702674866,0.6435559988021851,0.45419588685035706,-0.20395298302173615,0.976871132850647,0.4085816442966461,0.46783918142318726,-0.25191614031791687,0.8940358757972717,0.6611790657043457,0.5106605887413025,-0.2443733513355255,0.9606525301933289,0.39413154125213623,0.5180037021636963,-0.2868686318397522,0.8526549339294434,0.6605936288833618,0.5026528239250183,-0.30531755089759827,0.9601988792419434,0.40379682183265686,0.5181025862693787,-0.35124725103378296,0.8577386140823364,0.6539961099624634,0.4894040524959564,-0.22969266772270203,0.9483115673065186,0.4118154048919678,0.5049503445625305,-0.2787666618824005,0.8480913639068604,0.6068974137306213,0.4458737373352051,0.009769536554813385,0.9995877146720886,0.5150849223136902,0.44484850764274597,-0.009907104074954987,0.9993906617164612,0.5992739796638489,0.7257089018821716,-0.039308786392211914,0.9781715869903564,0.510153591632843,0.721764326095581,-0.07103802263736725,0.9725348353385925,0.5606198310852051,0.9440076351165771,0.25949856638908386,0.9590142965316772,0.5192018747329712,0.9554067254066467,0.20691540837287903,0.9498940110206604,0.5504286289215088,0.9574164748191833,0.2808595597743988,0.7485141158103943,0.5219660997390747,0.9663063883781433,0.2236437052488327,0.689011812210083,0.568928599357605,1.0290673971176147,0.10531911998987198,0.9099351763725281,0.5413881540298462,1.050686001777649,0.021373439580202103,0.9005393981933594
8,0.5998634099960327,-0.016637854278087616,-0.5503944158554077,0.9995262026786804,0.6115522980690002,-0.03945721685886383,-0.5265507102012634,0.9989416599273682,0.6167186498641968,-0.03427587077021599,-0.5265527367591858,0.998932957649231,0.621226966381073,-0.028816940262913704,-0.5265555381774902,0.9990993142127991,0.5966216921806335,-0.05312783271074295,-0.5442604422569275,0.9985066056251526,0.5919577479362488,-0.05484752357006073,-0.5443547368049622,0.9982904195785522,0.5880404710769653,-0.047902029007673264,-0.5444244742393494,0.9983648061752319,0.6205092072486877,-0.019635077565908432,-0.3347746729850769,0.9990424513816833,0.5706201791763306,-0.031908068805933,-0.4246760308742523,0.9977494478225708,0.6054965853691101,0.0048675197176635265,-0.4732859134674072,0.9998170137405396,0.5907737016677856,-0.0003022136224899441,-0.4989926815032959,0.9996324777603149,0.6474246382713318,0.09562589973211288,-0.19382259249687195,0.9999274611473083,0.4820905327796936,0.09827562421560287,-0.27234405279159546,0.9998031854629517,0.6590421199798584,0.2947826683521271,-0.04884261637926102,0.9822037220001221,0.43885427713394165,0.28681936860084534,-0.1791626363992691,0.9178955554962158,0.6644874215126038,0.456601083278656,-0.19250482320785522,0.9768163561820984,0.4052749574184418,0.4589805006980896,-0.2839398682117462,0.9039457440376282,0.6782814860343933,0.510623037815094,-0.23306378722190857,0.9593715071678162,0.3946487009525299,0.5057089924812317,-0.32285210490226746,0.8658755421638489,0.67442786693573,0.5071151852607727,-0.2918391525745392,0.9593884348869324,0.4019659161567688,0.505739688873291,-0.38322287797927856,0.8705893754959106,0.668908953666687,0.4944063127040863,-0.2189037799835205,0.9484827518463135,0.4091995656490326,0.49452459812164307,-0.3090206980705261,0.8616583943367004,0.6033942103385925,0.44408270716667175,0.015856098383665085,0.9995052218437195,0.5099399089813232,0.4406949579715729,-0.0159834586083889,0.99933260679245,0.5965476632118225,0.7167750000953674,-0.026061732321977615,0.9772407412528992,0.5026389956474304,0.7206628918647766,-0.05371217057108879,0.9709201455116272,0.5571939945220947,0.9297440648078918,0.3099300265312195,0.9552743434906006,0.5086566805839539,0.9518782496452332,0.22253267467021942,0.9466328024864197,0.5412882566452026,0.9428890347480774,0.33333131670951843,0.7485366463661194,0.5118581056594849,0.9626592993736267,0.23923036456108093,0.6773596405982971,0.5639477968215942,1.0149863958358765,0.158454030752182,0.9095174074172974,0.527570366859436,1.0493528842926025,0.028131816536188126,0.8994700312614441
9,0.5989116430282593,-0.012105820700526237,-0.564788818359375,0.9995716214179993,0.6092346906661987,-0.03184714913368225,-0.5425608158111572,0.999038815498352,0.614210844039917,-0.027369597926735878,-0.5425373315811157,0.9990310668945312,0.6187190413475037,-0.023545172065496445,-0.5425106287002563,0.9991790652275085,0.5940128564834595,-0.0521199107170105,-0.5576171875,0.9986478686332703,0.5886339545249939,-0.05263509228825569,-0.5576962232589722,0.9984545111656189,0.5828042030334473,-0.044116709381341934,-0.5577391386032104,0.998521089553833,0.6154475212097168,-0.017911426723003387,-0.3560422956943512,0.9991194605827332,0.5612123012542725,-0.028561821207404137,-0.43306517601013184,0.9979644417762756,0.6033597588539124,0.009165170602500439,-0.48993515968322754,0.9998325705528259,0.5863550305366516,0.0020394111052155495,-0.5117464661598206,0.9996669888496399,0.6430542469024658,0.09819042682647705,-0.20477941632270813,0.999932050704956,0.47900742292404175,0.09833835065364838,-0.2852514982223511,0.9998205304145813,0.6560183763504028,0.29561030864715576,-0.06419649720191956,0.9825090765953064,0.4337863028049469,0.28224772214889526,-0.18377837538719177,0.9258584380149841,0.6742268204689026,0.4566814601421356,-0.20331807434558868,0.9772025942802429,0.39913231134414673,0.4486129581928253,-0.2766159176826477,0.9131050109863281,0.6877695918083191,0.5100892782211304,-0.2408582717180252,0.9589195251464844,0.38487786054611206,0.49526849389076233,-0.3127521574497223,0.8782192468643188,0.6816396117210388,0.5079156756401062,-0.2987057566642761,0.9593505263328552,0.39105600118637085,0.4973588287830353,-0.3734756112098694,0.8825580477714539,0.6755265593528748,0.49539536237716675,-0.22927537560462952,0.9493516087532043,0.3995111584663391,0.4868088364601135,-0.30173611640930176,0.8743079304695129,0.5970215201377869,0.44520920515060425,0.015954740345478058,0.9995033740997314,0.505599319934845,0.4394523501396179,-0.01617440953850746,0.9993428587913513,0.5874387621879578,0.7155510187149048,-0.022487415000796318,0.9768309593200684,0.5017454624176025,0.7157348990440369,-0.042562615126371384,0.9707784056663513,0.5493049025535583,0.9363266825675964,0.27537328004837036,0.9556303024291992,0.5072157382965088,0.9512014985084534,0.2251746654510498,0.94675612449646,0.536425769329071,0.9522596597671509,0.2941392660140991,0.7563726902008057,0.5089539289474487,0.9633921384811401,0.24129684269428253,0.6737402677536011,0.5593042969703674,1.0217806100845337,0.10734162479639053,0.9139695763587952,0.5208512544631958,1.0484892129898071,0.029370147734880447,0.9032729864120483
